ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Continent
braj1242,Braj,,26.4758,78.0813,braj1242,bra,Asia
bret1244,Breton,,48.2452,-3.78934,bret1244,bre,Europe
brib1243,Bribri,,9.39794,-83.0539,brib1243,bzd,Americas
brok1247,Brokskat,,34.5308,76.6026,brok1247,bkk,Asia
brok1248,Brokpake,,27.3438,91.9972,brok1248,sgt,Asia
broo1239,Brooke's Point Palawano,,8.83891,117.871,broo1239,plw,Asia
buam1238,Buamu,,11.1687,-3.50303,buam1238,box,Africa
bube1242,Bube,,3.53638,8.68929,bube1242,bvb,Africa
budu1248,Budukh,,41.2272,48.3353,budu1248,bdk,Asia
budu1250,Budu,,2.00501,27.951,budu1250,buu,Africa
buga1247,Bugan,,23.6124,104.963,buga1247,bbh,Asia
buga1250,Bugawac,,-6.67519,147.32,buga1250,buk,Pacific
bugh1239,Bughotu,,-8.47948,159.802,bugh1239,bgt,Pacific
bugi1244,Buginese,,-4.47,119.977,bugi1244,bug,Asia
bugl1243,Buglere,,8.57695,-81.25648,bugl1243,sab,Americas
bugu1246,Bugun,,27.204,92.367,bugu1246,bgg,Asia
buhu1237,Buhutu,,-10.5074,150.18,buhu1237,bxh,Pacific
bujh1238,Bujhyal,,28.0084,84.5068,bujh1238,byh,Asia
bukh1238,Bukharic,,41,64,bukh1238,bhh,Asia
buki1249,Bukiyip,,-3.47169,143.111,buki1249,ape,Pacific
buku1249,Bukusu,,0.68043,34.7719,buku1249,bxk,Africa
bulg1262,Bulgarian,,43.3646,25.047,bulg1262,bul,Europe
buli1254,Buli (Ghana),,10.5763,-1.26748,buli1254,bwu,Africa
bull1247,Bullom So,,9,-13.16,bull1247,buy,Africa
bulo1242,Bulo Stieng,,11.9777,106.798,bulo1242,sti,Asia
bulu1251,Bulu (Cameroon),,3.16141,11.6365,bulu1251,bum,Africa
bumt1240,Bumthangkha,,27.6494,90.8037,bumt1240,kjz,Asia
buna1273,Bu-Nao Bunu,,24.1025,107.711,buna1273,bwx,Asia
buna1275,Bunaba,,-17.8297,125.631,buna1275,bck,Pacific
buna1276,Bunama,,-10.0761,151.066,buna1276,bdd,Pacific
buna1278,Bunak,,-9.13618,125.216,buna1278,bfn,Asia
bund1253,Bundeli,,24.8982,78.9542,bund1253,bns,Asia
bung1264,Bunganditj,,-36.5,140.5,bung1264,xbg,NA
buno1241,Bunoge Dogon,,14.43,-3.49,buno1241,dgb,Africa
bunu1267,Bunun,,23.4116,121.025,bunu1267,bnn,Asia
buol1237,Buol,,0.97727,121.519,buol1237,blf,Asia
bura1267,Burarra,,-12.3061,134.365,bura1267,bvr,Pacific
bura1292,Bura-Pabir,,10.4822,12.3007,bura1292,bwr,Africa
bure1242,Bure,,10.4603,10.4554,bure1242,bvh,Africa
burj1242,Burji,,4.44624,38.4646,burj1242,bji,Africa
burm1264,Burmeso,,-2.47582,138.203,burm1264,bzu,Asia
buru1296,Burushaski,,36.2161,74.8236,buru1296,bsk,Asia
buru1303,Buru (Indonesia),,-3.43957,126.632,buru1303,mhs,Asia
busa1253,Busa,,9.91074,4.39929,busa1253,bqp,Africa
bush1247,Bushoong,,-4.69463,21.4556,bush1247,buf,Africa
buss1239,Bussa,,5.74987,37.2017,buss1239,dox,Africa
buwa1243,Buwal,,10.6151,13.8838,buwa1243,bhs,Africa
bwai1242,Bwaidoka,,-9.51158,150.297,bwai1242,bwd,Pacific
byan1241,Byangsi,,29.92002,80.63653,byan1241,bee,Asia
caac1237,Caac,,-20.4114,164.578,caac1237,msq,Pacific
cabe1245,Cabécar,,9.67031,-83.4102,cabe1245,cjp,Americas
caca1247,Cacaopera,,13.7437,-88.1133,caca1247,ccr,Americas
cacu1241,Kakua,,0.88778,-69.5659,cacu1241,cbv,Americas
cadd1256,Caddo,,35.1826,-98.2634,cadd1256,cad,Americas
cahu1264,Cahuilla,,33.5324,-116.691,cahu1264,chl,Americas
caju1236,Cajun French,,29.6869,-91.6133,caju1236,frc,Americas
cakf1236,Cakfem-Mushere-Jibyal,,9.00924,9.16071,cakf1236,cky,Africa
calu1238,Caluyanun,,12.0489,121.384,calu1238,clu,Asia
came1254,Cameroon Pidgin,,5.43932,9.80166,came1254,wes,Africa
caml1239,Camling,,27.3371,86.7612,caml1239,rab,Asia
camp1261,Campidanese Sardinian,,39.0566,9.03935,camp1261,sro,Europe
cams1241,Camsá,,1.14537,-76.8931,cams1241,kbh,Americas
cand1248,Candoshi-Shapra,,-4.23835,-76.9347,cand1248,cbu,Americas
cane1242,Canela-Krahô,,-6.10712,-45.1299,cane1242,ram,Americas
caom1238,Cao Miao,,26.2236,109.547,caom1238,cov,Asia
capa1241,Capanahua,,-6.63254,-74.3813,capa1241,kaq,Americas
capp1239,Cappadocian Greek,,38.73,35.45,capp1239,cpg,Europe
caqu1242,Caquinte,,-11.4812,-73.4451,caqu1242,cot,Americas
cari1274,Carian,,37.203,28.182,cari1274,xcr,NA
cari1275,Caribbean Hindustani,,5.722918,-55.333168,cari1275,hns,Americas
cari1276,Caribbean Javanese,,5.62695,-54.6305,cari1276,jvn,Americas
carn1240,Car Nicobarese,,9.18853,92.7671,carn1240,caq,Asia
carr1249,Carrier,,54.3768,-124.328,carr1249,crx,Americas
cash1251,Cashibo-Cacataibo,,-8.70232,-75.4206,cash1251,cbr,Americas
casi1235,Casiguran-Nagtipunan Agta,,16.2176,121.878,casi1235,dgc,Asia
cata1286,Catawba,,34.9685,-80.8857,cata1286,chc,Americas
cavi1250,Cavineña,,-13.3544,-66.6277,cavi1250,cav,Americas
cayu1261,Cayuga,,42.41,-76.5969,cayu1261,cay,Americas
cayu1262,Cayubaba,,-13.2482,-65.4822,cayu1262,cyb,Americas
ceba1235,Cebaara Senoufo,,9.50768,-6.15264,ceba1235,sef,Africa
cebu1242,Cebuano,,8.38799,124.367,cebu1242,ceb,Asia
celt1247,Celtiberian,,NA,NA,celt1247,xce,NA
cemu1238,Cemuhî,,-20.8489,165.13,cemu1238,cam,Pacific
cent1972,Central Kurdish,,35.6539,45.8077,cent1972,ckb,Asia
cent1973,Central Pashto,,31.9153,69.4529,cent1973,pst,Asia
cent1989,Central Khmer,,12.0515,105.015,cent1989,khm,Asia
cent1990,Central Nicobarese,,7.94812,93.3921,cent1990,ncb,Asia
cent1992,Central Mnong,,12.6313,107.301,cent1992,cmo,Asia
cent2004,Central Bai,,26.1666,99.7052,cent2004,bca,Asia
cent2018,Central-Eastern Niger Fulfulde,,15.0907,8.43261,cent2018,fuq,Africa
cent2050,Central Kanuri,,11.8863,16.3918,cent2050,knc,Africa
cent2058,Central Maewo,,-15.0784,168.135,cent2058,mwo,Pacific
cent2084,Central Cagayan Agta,,17.9571,121.857,cent2084,agt,Asia
cent2087,Coastal-Naga Bikol,,13.7574,123.403,cent2087,bcl,Asia
cent2090,Central Tagbanwa,,10.6519,119.338,cent2090,tgt,Asia
cent2092,Central Sama,,7.004574,118.455978,cent2092,sml,Asia
cent2100,Central Dusun,,6.02998,116.681,cent2100,dtp,Asia
cent2101,Central Melanau,,2.524086,111.346451,cent2101,mel,Asia
cent2117,Central Asmat,,-5.80391,138.471,cent2117,cns,Asia
cent2126,Central Okinawan,,26.14854,127.7816,cent2126,ryu,Asia
cent2127,Central Alaskan Yupik,,60.3062,-161.486,cent2127,esu,Americas
cent2128,Central Siberian Yupik,,63.4308,-170.272,cent2128,ess,Americas
cent2131,Central Tarahumara,,27.5648,-107.154,cent2131,tar,Americas
cent2132,Tlaxcala-Puebla-Central Nahuatl,,19.1248,-98.3002,cent2132,nhn,Americas
cent2136,Central Ojibwa,,46.5741,-84.1543,cent2136,ojc,Americas
cent2142,Central Aymara,,-17,-68.5,cent2142,ayr,Americas
cent2145,Central Pame,,21.3762,-99.2898,cent2145,pbs,Americas
cent2150,Central Tunebo,,6.8867,-72.097,cent2150,tuf,Americas
cent2194,Central Moroccan Berber,,32.7415,-2.40872,cent2194,tzm,Africa
cent2292,Central Bontoc,,17.08,120.92,cent2292,lbk,NA
cent2312,Central Mfumte,,6.67876,10.967982,cent2312,NA,NA
cent2314,Central Chong,,NA,NA,cent2314,NA,NA
cent2322,Central Mansi,,61.1432,62.4023,cent2322,NA,NA
chac1249,Cha'palaa,,0.71489,-79.0508,chac1249,cbi,Americas
chac1251,Chácobo,,-12.133,-66.7164,chac1251,cao,Americas
chad1240,Chadong,,25.23532,109.96041,chad1240,cdy,Asia
chad1249,Chadian Arabic,,14.67,13.5,chad1249,shu,Africa
chag1247,Chagatai,,38.21146,57.88758,chag1247,chg,Asia
chak1266,Chakma,,23.00148,92.339,chak1266,ccp,Asia
chak1270,Chak,,21.4134,92.5953,chak1270,ckh,Asia
chak1271,Chakali,,9.83446,-1.90181,chak1271,cli,Africa
chal1275,Chaldean Neo-Aramaic,,37.0972,43.5027,chal1275,cld,Asia
cham1307,Chambeali,,32.5476,76.1796,cham1307,cdh,Asia
cham1309,Chamalal,,42.5024,45.995,cham1309,cji,Europe
cham1312,Chamorro,,13.438011,144.74474,cham1312,cha,Pacific
cham1313,Chambri,,-4.27831,143.097,cham1313,can,Pacific
chan1310,Chantyal,,28.684,83.4488,chan1310,chx,Asia
chan1313,Chang Naga,,26.4336,94.9536,chan1313,nbc,Asia
chau1259,Chaudangsi,,29.7033,80.4832,chau1259,cdn,Asia
chav1241,Chavacano,,7.435034,122.18849,chav1241,cbk,Asia
chay1248,Shawi,,-5.63764,-76.8252,chay1248,cbt,Americas
chec1245,Chechen,,43.5,45.5,chec1245,che,Europe
chee1238,Che,,10.0031,8.67024,chee1238,ruk,Africa
chek1238,Cheke Holo,,-8.27055,159.625,chek1238,mrn,Pacific
chen1255,Chenchu,,15.8787,79.2534,chen1255,cde,Asia
chen1259,Chenapian,,-4.25154,142.317,chen1259,cjn,Pacific
chep1245,Chepang,,27.7206,84.9017,chep1245,cdm,Asia
cher1273,Cherokee,,35.4664,-83.163,cher1273,chr,Americas
chey1247,Cheyenne,,45.5321,-106.659,chey1247,chy,Americas
chha1249,Chhattisgarhi,,20.3601,82.0483,chha1249,hne,Asia
chhi1245,Chintang,,26.961,87.1899,chhi1245,ctn,Asia
chib1270,Chibcha,,6.24999,-74.1666,chib1270,chb,NA
chic1270,Chickasaw,,33.9452,-97.1301,chic1270,cic,Americas
chic1272,Chichimeca-Jonaz,,21.2943,-100.524,chic1272,pei,Americas
chig1238,Chiga,,-1.04387,29.9122,chig1238,cgg,Africa
chil1280,Chilcotin,,51.98952,-123.24458,chil1280,clc,Americas
chim1300,Chimalapa Zoque,,16.6543,-94.6913,chim1300,zoh,Americas
chim1301,Chimariko,,41,-123,chim1301,cid,Americas
chim1302,Chimborazo Highland Quichua,,-1.36727,-78.8521,chim1302,qug,Americas
chim1309,Chimila,,10.1902,-74.2559,chim1309,cbg,Americas
chim1310,Chimakum,,NA,NA,chim1310,xch,NA
chim1312,Chimwiini,,1.111787,44.026991,chim1312,NA,NA
chin1272,Creolized Grand Ronde Chinook Jargon,,55,-125,chin1272,chn,Americas
chin1286,Chinook,,45.1729,-119.166,chin1286,chh,Americas
chin1475,Chinali,,32.555,76.961,chin1475,cih,Asia
chin1476,China Buriat,,48.7593,117.786,chin1476,bxu,Asia
chip1241,Chippewa,,47.347,-94.2738,chip1241,ciw,Americas
chip1261,Chipewyan,,58.3637,-110.832,chip1261,chp,Americas
chir1283,Chiru,,25.4643,94.4072,chir1283,cdf,Asia
chit1248,Chitimacha,,30.3386,-90.9123,chit1248,ctm,Americas
chit1274,Chitwania Tharu,,27.5825,84.4082,chit1274,the,Asia
chit1275,Chittagonian,,20.831,93.1695,chit1275,ctg,Asia
chit1279,Chitkuli Kinnauri,,31.2965,78.5287,chit1279,cik,Asia
choc1275,Chocangacakha,,27.46961,91.21954,choc1275,cgk,Asia
choc1276,Choctaw,,33.8993,-94.819,choc1276,cho,Americas
chol1282,Chol,,17.4897,-92.4698,chol1282,ctu,Americas
chol1283,Cholti,,15.5,-89,chol1283,NA,NA
chol1284,Cholón,,-9.23129,-75.9621,chol1284,cht,Americas
chon1284,Chong of Chanthaburi,,12.5218,102.514,chon1284,cog,Asia
chop1243,Chopi,,-24.8327,34.1097,chop1243,cce,Africa
chor1273,Chortí,,14.818,-89.2363,chor1273,caa,Americas
chot1239,Chothe,,24.3722,94.2408,chot1239,nct,Asia
chra1242,Chrau,,10.8021,107.293,chra1242,crw,Asia
chru1239,Chru,,11.6625,108.529,chru1239,cje,Asia
chua1250,Chuave,,-6.17824,145.139,chua1250,cjv,Pacific
chug1252,Chug,,27.418381,92.234687,chug1252,cvg,Asia
chuj1250,Chuj,,15.8399,-91.76,chuj1250,cac,Americas
chuk1273,Chukchi,,68.6436,170.045,chuk1273,ckt,Asia
chul1246,Chulym Turkic,,54.3209,89.5541,chul1246,clw,Asia
chum1261,Chumburung,,8.15211,-0.2755,chum1261,ncu,Africa
chur1257,Church Slavic,,43.7171,22.8442,chur1257,chu,Europe
chuu1238,Chuukese,,7.346993,151.598607,chuu1238,chk,Pacific
chuv1255,Chuvash,,55.487,47.163,chuv1255,chv,Europe
chuw1238,Chuwabu,,-17.3428,37.1231,chuw1238,chw,Africa
ciac1237,Cia-Cia,,-5.68289,122.791,ciac1237,cia,Asia
cici1237,Cicipu,,11.0417,5.54073,cici1237,awc,Africa
cimb1238,Cimbrian,,46.87768,11.42855,cimb1238,cim,Europe
clal1241,Clallam,,48.0707,-123.511,clal1241,clm,Americas
clas1249,Classical Armenian,,40,45,clas1249,xcl,NA
clas1250,Classical Nahuatl,,19.72,-96.97,clas1250,nci,Americas
clas1252,Classical Syriac,,37.1129,42.1432,clas1252,syc,Asia
clas1253,Classical Mandaic,,36.1203,49.5659,clas1253,myz,Asia
clas1254,Classical Tibetan,,NA,NA,clas1254,xct,NA
clel1238,C'lela,,11.4653,5.26544,clel1238,dri,Africa
coah1252,Coahuilteco,,28.2589,-97.89,coah1252,xcw,NA
coas1294,Coastal Kadazan,,5.77065,116.063,coas1294,kzj,Asia
coas1301,Coast Miwok,,38.3285,-122.994,coas1301,csi,Americas
coat1238,Coatlán Mixe,,16.9404,-95.4659,coat1238,mco,Americas
coat1241,Coatzospan Mixtec,,18.1209,-96.6591,coat1241,miz,Americas
coca1259,Cocama-Cocamilla,,-4.5,-74,coca1259,cod,Americas
coch1272,Cochimi,,29.04,-114.077,coch1272,coj,Americas
coco1260,Cocos Islands Malay,,-12.193342,96.833679,coco1260,coa,Asia
coco1261,Cocopa,,32.376,-114.848,coco1261,coc,Americas
coeu1236,Coeur d'Alene,,47.2958,-116.715,coeu1236,crd,Americas
cofa1242,Cofán,,0.276675,-77.0643,cofa1242,con,Americas
cogu1240,Cogui,,10.9485,-73.8043,cogu1240,kog,Americas
colo1254,Colonia Tovar German,,10.4853,-67.2579,colo1254,gct,Americas
colo1256,Tsafiki,,-0.21181,-79.2347,colo1256,cof,Americas
colu1241,Columbia-Wenatchi,,48.217,-118.454,colu1241,col,Americas
coma1245,Comanche,,34.5701,-98.424,coma1245,com,Americas
coma1246,Comaltepec Chinantec,,17.5909,-96.445,coma1246,cco,Americas
como1259,Comox,,49.7233,-124.967,como1259,coo,Americas
cond1242,Condamine-Upper Clarence Bandjalang,,-28.289642,152.151281,cond1242,gih,NA
cong1236,Congo Swahili,,-7.2692,27.4196,cong1236,swc,Africa
coos1249,Hanis,,43.4413,-124.16,coos1249,csz,Americas
copa1236,Copainalá Zoque,,17.2157,-93.3183,copa1236,zoc,Americas
copa1237,Copala Triqui,,17.1541,-97.9826,copa1237,trc,Americas
copt1239,Coptic,,29.472,31.2053,copt1239,cop,Africa
cori1240,Cori,,9.59,8.06,cori1240,cry,Africa
corn1251,Cornish,,50.5233,-4.18619,corn1251,cor,Europe
cota1241,Cotabato Manobo,,6.39417,124.234,cota1241,mta,Asia
cowl1242,Cowlitz,,46.4167,-122.917,cowl1242,cow,Americas
cree1270,Creek,,31,-87.5,cree1270,mus,Americas
creo1235,Guyanese Creole English,,4.070915,-58.918172,creo1235,gyn,Americas
crim1257,Crimean Tatar,,45,34.08,crim1257,crh,Europe
cros1244,Cross River Mbembe,,6.16926,8.23592,cros1244,mfn,Africa
crow1244,Crow,,45.368,-107.874,crow1244,cro,Americas
cuaa1241,Cua,,15.1688,108.431,cuaa1241,cua,Asia
cube1242,Cubeo,,1.32382,-70.1939,cube1242,cub,Americas
cuib1242,Cuiba,,6.19829,-69.8197,cuib1242,cui,Americas
culi1244,Culina,,-8.55268,-70.6648,culi1244,cul,Americas
cunn1236,Cun,,19.2182,108.743,cunn1236,cuq,Asia
cupe1243,Cupeño,,33.3148,-116.515,cupe1243,cup,Americas
curr1243,Curripaco,,0.69618,-67.5028,curr1243,kpc,Americas
cusc1236,Cusco Quechua,,-14.0853,-71.7663,cusc1236,quz,Americas
cutc1238,Cutchi-Swahili,,-3.13905,38.6217,cutc1238,ccl,Africa
cypr1248,Cypriot Arabic,,35.1674,33.0943,cypr1248,acy,Asia
cypr1249,Cypriot Greek,,NA,NA,cypr1249,NA,NA
czec1258,Czech,,49.873398,15.10437,czec1258,ces,Europe
daai1236,Daai Chin,,20.7347,93.7853,daai1236,dao,Asia
daak1235,Da'a Kaili,,-1.21051,119.527,daak1235,kzf,Asia
daas1238,Daasanach,,4.58879,35.9888,daas1238,dsh,Africa
daat1234,Daats'iin,,NA,NA,daat1234,dtn,NA
dadi1250,Dadibi,,-6.65765,144.511,dadi1250,mps,Pacific
daga1275,Daga,,-9.9747,149.263,daga1275,dgz,Pacific
dagb1246,Dagbani,,9.64745,-0.43227,dagb1246,dag,Africa
dagi1241,Dagik,,10.583,29.9404,dagi1241,dec,Africa
daha1245,Dahalo,,-2.1843,40.37,daha1245,dal,Africa
daha1247,Dahalik,,15.732898,40.081897,daha1247,dlk,NA
daiz1235,Dai Zhuang,,21.83753,107.3622,daiz1235,zhd,Asia
daka1243,Dakaka,,-16.2696,168.013,daka1243,bpa,Pacific
dako1258,Dakota,,47.6857,-102.12,dako1258,dak,Americas
dakp1242,Dakpakha,,27.3762,91.8245,dakp1242,dka,Asia
dama1278,Daman-Diu Portuguese,,7.25,80.67,dama1278,NA,NA
dame1241,Dameli,,35.299,71.6806,dame1241,dml,Asia
damp1237,Dampelas,,0.70234,120.219,damp1237,dms,Asia
dana1252,Danau,,20.4957,96.998,dana1252,dnu,Asia
dand1238,Dandami Maria,,18.7475,81.3598,dand1238,daq,Asia
dang1274,Dangaleat,,12.1517,18.385,dang1274,daa,Africa
dani1285,Danish,,54.8655,9.36284,dani1285,dan,Europe
dann1241,Dan,,7.22812,-8.24535,dann1241,daf,Africa
dara1250,Darai,,27.8623,84.1357,dara1250,dry,Asia
dard1243,Dar Daju Daju,,12.1187,18.7996,dard1243,djc,Africa
darg1241,North-Central Dargwa,,42.4257,47.4388,darg1241,dar,Europe
dari1249,Dari,,31.0405,67.3593,dari1249,prs,Asia
darl1243,Paakantyi,,-32.7021,142.695,darl1243,drl,Pacific
darm1243,Darma,,29.8629,80.5439,darm1243,drd,Asia
dass1243,Dass,,9.9325,9.51838,dass1243,dot,Africa
dato1239,Barabayiiga-Gisamjanga,,-4.4131,35.2321,dato1239,tcc,Africa
daur1238,Dagur,,48,124,daur1238,dta,Asia
dawr1236,Dawro,,6.95,37,dawr1236,dwr,NA
dayy1236,Day,,8.52612,17.5146,dayy1236,dai,Africa
daza1242,Dazaga,,15.7358,15.8517,daza1242,dzg,Africa
defa1248,Defaka,,4.58451,7.50186,defa1248,afn,Africa
dege1246,Degema,,4.73373,6.80991,dege1246,deg,Africa
dehu1237,Dehu,,-20.8892,167.229,dehu1237,dhv,Pacific
deny1238,Denya,,5.97237,9.39989,deny1238,anv,Africa
deor1238,Deori,,26.86152,93.70572,deor1238,der,Asia
dera1245,Dera (Indonesia),,-3.52309,140.947,dera1245,kbv,Asia
dera1248,Dera (Nigeria),,10.072,12.0256,dera1248,kna,Africa
desa1247,Desano,,0.58157,-69.4955,desa1247,des,Americas
dezf1238,Dezfuli-Shushtari,,32.374,48.907,dezf1238,def,Asia
dhal1245,Dhalandji,,-22.196,114.937,dhal1245,dhl,Pacific
dhan1264,Dhanki,,20.7719,73.7418,dhan1264,dhn,Asia
dhan1270,Dhangu,,-11.9493,135.752,dhan1270,dhg,Pacific
dhao1237,Dhao,,-10.8098,122.658,dhao1237,nfa,Asia
dhar1247,Dhargari,,-24.0601,114.847,dhar1247,dhr,Pacific
dhar1248,Dharumbal,,-23.307,150.593,dhar1248,xgm,NA
dhat1238,Dhatki,,26.4156,70.7826,dhat1238,mki,Asia
dhim1246,Dhimal,,26.6283,88.3798,dhim1246,dhi,Asia
dhiv1236,Dhivehi,,1.928498,73.54433,dhiv1236,div,Asia
dhof1235,Dhofari Arabic,,17.0796,54.4894,dhof1235,adf,Asia
dhud1236,Dhudhuroa,,-36.95881441,147.0450379,dhud1236,NA,NA
dhun1238,Dhundari,,26.473,76.198,dhun1238,dhd,Asia
dhur1239,Dhurga,,-35.412,150.134,dhur1239,dhu,Pacific
dhuw1249,Dhuwal,,-12.7825,136.008,dhuw1249,duj,Pacific
dibo1245,Dibole,,1.07773,17.2305,dibo1245,bvx,Africa
didi1258,Didinga,,4.21489,33.6869,didi1258,did,Africa
dido1241,Tsez,,42.2646,45.8096,dido1241,ddo,Europe
diga1241,Tawra,,28.4993,96.8803,diga1241,mhu,Asia
digo1243,Digo,,-4.62101,39.1752,digo1243,dig,Africa
diii1241,Dii,,7.77412,13.9884,diii1241,dur,Africa
dima1251,Dimasa,,25.4198,93.1806,dima1251,dis,Asia
dime1235,Dime,,6.20951,36.3329,dime1235,dim,Africa
diml1238,Dimli,,38.6147,39.6388,diml1238,diq,Asia
dira1242,Dirasha,,5.60452,37.4026,dira1242,gdl,Africa
diri1252,Diriku,,-18.1681,20.6678,diri1252,diu,Africa
diti1235,Ditidaht,,48.67,-124.75,diti1235,dtd,NA
diux1235,Diuxi-Tilantongo Mixtec,,17.3596,-97.3861,diux1235,xtd,Americas
dizi1235,Dizin,,6.1405,35.5763,dizi1235,mdx,Africa
djam1255,Jaminjung-Ngaliwurru,,-15.0558,130.06,djam1255,djd,Pacific
djam1256,Djambarrpuyngu,,-12.021,135.59,djam1256,djr,Pacific
djee1236,Djeebbana,,-12.0133,134.097,djee1236,djj,Pacific
djin1251,Jingulu,,-17.165,133.659,djin1251,jig,Pacific
djiw1241,Djiwarli,,-24.10724,116.98858,djiw1241,dze,NA
dobe1238,Dobel,,-6.32531,134.638,dobe1238,kvo,Asia
dobu1241,Dobu,,-9.63239,150.825,dobu1241,dob,Pacific
dogr1250,Dogri,,32.5534,75.7111,dogr1250,dgo,Asia
dogr1252,Dogrib,,62.3823,-114.193,dogr1252,dgr,Americas
dogu1235,Dogul Dom Dogon,,14.5872,-3.56855,dogu1235,dbg,Africa
dolg1241,Dolgan,,71.1083,94.2936,dolg1241,dlg,Asia
doma1258,Domari,,32,35,doma1258,rmt,Africa
doma1260,Domaaki,,36.3258,74.7984,doma1260,dmk,Asia
domm1246,Dom,,-6.03737,144.895,domm1246,doa,Pacific
dong1285,Dongxiang,,35.5808,103.558,dong1285,sce,Asia
donn1239,Donno So Dogon,,14.34019,-3.51468,donn1239,NA,NA
doro1266,Doromu-Koki,,-9.56687,147.986,doro1266,kqc,Pacific
doya1240,Doyayo,,8.68604,13.0768,doya1240,dow,Africa
drun1238,Drung,,28.00792,98.49449,drun1238,duu,Asia
dumi1241,Dumi,,27.45849,86.75699,dumi1241,dus,Asia
duna1248,Duna,,-5.41439,142.475,duna1248,duc,Pacific
dung1253,Dungan,,42.7292,76.8382,dung1253,dng,Asia
dupa1235,Dupaninan Agta,,17.3748,122.188,dupa1235,duo,Asia
dura1244,Dura,,28.173,84.435,dura1244,drq,Asia
duri1242,Duri,,-3.37081,119.871,duri1242,mvp,Asia
duru1236,Duruwa,,19.0534,82.4881,duru1236,pci,Asia
dusn1237,Dusner,,-2.73859,134.391,dusn1237,dsn,Asia
dutc1256,Dutch,,52,5,dutc1256,nld,Europe
dyaa1242,Dyaabugay,,-16.596,145.388,dyaa1242,dyy,Pacific
dyan1250,Dyangadi,,-30.8469,152.602,dyan1250,dyn,Pacific
dyir1250,Dyirbal,,-17.4516,145.544,dyir1250,dbl,Pacific
dyul1238,Dyula,,10.4536,-4.72007,dyul1238,dyu,Africa
dzon1239,Dzongkha,,27.410786,89.581604,dzon1239,dzo,Asia
east1236,Eastern Katu,,15.8553,107.644,east1236,ktv,Asia
east1472,Eastern Keres,,35.5216,-106.453,east1472,kee,Americas
east2295,Eastern Yiddish,,51.75,19.42,east2295,ydd,Asia
east2304,Eastern Balochi,,28,62,east2304,bgp,Asia
east2328,Eastern Mari,,55.8307,48.405,east2328,mhr,Europe
east2330,Eastern Lawa,,19.0136,98.7613,east2330,lwl,Asia
east2332,Eastern Bru,,17.1311,105.671,east2332,bru,Asia
east2333,Eastern Mnong,,12.3939,108.354,east2333,mng,Asia
east2337,East Yugur,,37.9882,101.762,east2337,yuy,Asia
east2342,Eastern Kayah,,19.8939,98.3359,east2342,eky,Asia
east2347,Eastern Tamang,,27.3239,87.0832,east2347,taj,Asia
east2352,Eastern Magar,,27.4135166667,87.06171,east2352,mgp,Asia
east2357,Eastern Meohang,,27.5103,87.1134,east2357,emg,Asia
east2379,Eastern Arrernte,,-23.3583,135.046,east2379,aer,Pacific
east2409,East Nyala,,0.38163,34.6626,east2409,nle,Africa
east2440,East Makian,,0.07337,127.423,east2440,mky,Asia
east2443,East Ambae,,-15.3523,167.89,east2443,omb,Pacific
east2485,Eastern Penan,,4.5915,114.584,east2485,pez,Asia
east2516,East Kewa,,-6.32989,143.931,east2516,kjs,Pacific
east2534,Eastern Canadian Inuktitut,,62.1735,-75.6139,east2534,ike,Americas
east2538,Eastern Huasteca Nahuatl,,21.0639,-97.9077,east2538,nhe,Americas
east2542,Eastern Ojibwa,,45.0112,-79.7503,east2542,ojg,Americas
east2544,Eastern Abenaki,,45.0112,-68.6617,east2544,aaq,Americas
east2545,Eastern Pomo,,38.5647,-122.586,east2545,peb,Americas
east2563,Eastern Cham,,11.2853,108.49,east2563,cjm,Asia
east2652,Eastern Oromo,,8.67428,41.4395,east2652,hae,Africa
east2690,Eastern Egyptian Bedawi Arabic,,29.6742,33.6113,east2690,avl,Africa
east2694,Eastern Subanen,,NA,NA,east2694,sfe,NA
east2773,Eastern Newari,,NA,NA,east2773,NA,NA
ebir1243,Ebira,,8.15516,7.06183,ebir1243,igb,Africa
ebla1238,Eblaite,,NA,NA,ebla1238,xeb,NA
edol1239,Edolo,,-6.11618,142.65,edol1239,etr,Pacific
efee1239,Efe,,1.8798,29.2918,efee1239,efe,Africa
efik1245,Efik,,4.89379,8.38121,efik1245,efi,Africa
eggo1239,Eggon,,8.71442,8.45686,eggo1239,ego,Africa
egyp1246,Egyptian (Ancient),,28.381735,30.834959,egyp1246,egy,NA
egyp1253,Egyptian Arabic,,31,31,egyp1253,arz,Africa
eipo1242,Eipomek,,-4.33691,140.045,eipo1242,eip,Asia
ejag1239,Ejagham,,5.54442,8.90959,ejag1239,etu,Africa
ekar1243,Ekari,,-3.88974,136.018,ekar1243,ekg,Asia
ekpe1253,Ekpeye,,5.06715,6.53362,ekpe1253,ekp,Africa
elam1244,Elamite,,31.1833,48.2333,elam1244,elx,NA
elem1253,Eleme,,4.72964,7.267,elem1253,elm,Africa
elip1238,Elip,,4.45694,11.193,elip1238,ekm,Africa
elmo1238,El Molo,,2.79312,36.7619,elmo1238,elo,Africa
elna1235,El Nayar Cora,,22.4099,-104.467,elna1235,crn,Americas
emae1237,Emae,,-17.052,168.399,emae1237,mmw,Pacific
emai1241,Emai-Iuleha-Ora,,7.09089,5.84494,emai1241,ema,Africa
