ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
ariz1237-CLF,ariz1237,CLF,FALSE,CLF-0,,paul_v_kroskrity_aspects_1977;yegerlehner_phonology_1957
arop1242-CLF,arop1242,CLF,FALSE,CLF-0,,whitacre_aropsissano_1986
arop1243-CLF,arop1243,CLF,FALSE,CLF-0,,
aros1241-CLF,aros1241,CLF,FALSE,CLF-0,,capell_arosi_1971
arta1239-CLF,arta1239,CLF,FALSE,CLF-0,,kimoto_preliminary_2014
ashe1272-CLF,ashe1272,CLF,FALSE,CLF-0,,mihas_essentials_2010
ashk1246-CLF,ashk1246,CLF,FALSE,CLF-0,,morgenstierne_further_1934;morgenstierne_language_1929
asho1236-CLF,asho1236,CLF,FALSE,CLF-0,,fryer_khyeng_1875;houghton_essay_1892
assa1263-CLF,assa1263,CLF,TRUE,CLF-1,,
assi1247-CLF,assi1247,CLF,FALSE,CLF-0,,cumberland_grammar_2005
assy1241-CLF,assy1241,CLF,TRUE,CLF-1,,
asur1254-CLF,asur1254,CLF,FALSE,CLF-0,,hahn_primer_1901
asut1235-CLF,asut1235,CLF,FALSE,CLF-0,,kagaya_classified_1989
atak1252-CLF,atak1252,CLF,FALSE,CLF-0,,swanton_sketch_1929
atam1240-CLF,atam1240,CLF,FALSE,CLF-0,,austin_attention_1966
atay1247-CLF,atay1247,CLF,FALSE,CLF-0,,huang_study_1995;rau_grammar_1992
atem1241-CLF,atem1241,CLF,FALSE,CLF-0,,daniels_mand_2015
athp1241-CLF,athp1241,CLF,TRUE,CLF-1,,
atii1237-CLF,atii1237,CLF,FALSE,CLF-0,,pennoyer_inati_1986
atik1240-CLF,atik1240,CLF,FALSE,CLF-0,,beland_atikamekw_1978;cooper_tete--boule_1945
aton1241-CLF,aton1241,CLF,TRUE,CLF-1,,van_breugel_grammar_2008
atsu1245-CLF,atsu1245,CLF,FALSE,CLF-0,,angulo_atsugewi_1929
atzi1235-CLF,atzi1235,CLF,FALSE,CLF-0,,muntzel_structure_1986
auuu1241-CLF,auuu1241,CLF,FALSE,CLF-0,,k_ed_sketch_1985;scorza_au_1974;scorza_au_1976;scorza_sentence_1973
avat1244-CLF,avat1244,CLF,FALSE,CLF-0,,ford_aspects_1971
aves1237-CLF,aves1237,CLF,FALSE,CLF-0,,beekes_grammar_1988;karanjia_teach_5;skjaervo_introduction_2003
avok1242-CLF,avok1242,CLF,FALSE,CLF-0,,dimmendaal_notes_1986
awab1243-CLF,awab1243,CLF,FALSE,CLF-0,,threlkeld_australian_1834;threlkeld_australian_1892;threlkeld_language_1858;threlkeld_specimens_1827
awac1238-CLF,awac1238,CLF,TRUE,CLF-1,,
awac1239-CLF,awac1239,CLF,FALSE,CLF-0,,curnow_grammar_1997;ordonez_awa-kwaiker_1992
awad1243-CLF,awad1243,CLF,TRUE,CLF-1,,
awad1244-CLF,awad1244,CLF,FALSE,CLF-0,,tryon_awad_1998
awap1236-CLF,awap1236,CLF,FALSE,CLF-0,,mckaughan_outline_1973
awar1248-CLF,awar1248,CLF,TRUE,CLF-1,,
awar1249-CLF,awar1249,CLF,FALSE,CLF-0,,levy_tentative_2002
awet1244-CLF,awet1244,CLF,FALSE,CLF-0,,reiter_ideophones_2011
awiy1238-CLF,awiy1238,CLF,FALSE,CLF-0,,marks_kosena_1974;mckaughan_notes_1973
awji1241-CLF,awji1241,CLF,FALSE,CLF-0,,putten_grammar_2013
awng1244-CLF,awng1244,CLF,FALSE,CLF-0,,allene_grammar_2016
awtu1239-CLF,awtu1239,CLF,FALSE,CLF-0,,feldman_grammar_1986
awut1241-CLF,awut1241,CLF,FALSE,CLF-0,,agyeman_descriptive_2016;obeng_efutu_2008
axiy1235-CLF,axiy1235,CLF,TRUE,CLF-1,,
ayab1239-CLF,ayab1239,CLF,FALSE,CLF-0,,verstraete_grammar_2015
ayac1239-CLF,ayac1239,CLF,FALSE,CLF-0,,parker_ayacucho_1969;sola_spoken_1963;sola_structure_1964
ayor1240-CLF,ayor1240,CLF,FALSE,CLF-0,,bertinetto_ayoreo_2009
ayut1236-CLF,ayut1236,CLF,FALSE,CLF-0,,bradley_syntactic_1990
azhe1235-CLF,azhe1235,CLF,TRUE,CLF-1,,
baat1238-CLF,baat1238,CLF,FALSE,CLF-0,,welmers_notes_1952
baba1264-CLF,baba1264,CLF,FALSE,CLF-0,,pepandze_morpho-syntax_2005
baba1266-CLF,baba1266,CLF,FALSE,CLF-0,,akumbu_pedagogic_2012
baba1267-CLF,baba1267,CLF,TRUE,CLF-1,,lee_grammar_2014
baba1268-CLF,baba1268,CLF,FALSE,CLF-0,,ray_grammar_1926-1
babi1235-CLF,babi1235,CLF,TRUE,CLF-1,,hargus_witsuwiten_2007
babu1240-CLF,babu1240,CLF,FALSE,CLF-0,,he_notes_2005
bact1239-CLF,bact1239,CLF,FALSE,CLF-0,,gholami_selected_2009;schmitt_bactrian_1989
bada1257-CLF,bada1257,CLF,FALSE,CLF-0,,ramaswami_balakrishnan_badaga_1999
bade1248-CLF,bade1248,CLF,FALSE,CLF-0,,kaye_nominal_2007
badi1246-CLF,badi1246,CLF,FALSE,CLF-0,,l_ed_badimaya_1988
bady1239-CLF,bady1239,CLF,FALSE,CLF-0,,cover_aspect_2010
bafa1247-CLF,bafa1247,CLF,FALSE,CLF-0,,chia_bafaw_2011;ebah_noun_1990
bafa1249-CLF,bafa1249,CLF,TRUE,CLF-1,,
bafi1243-CLF,bafi1243,CLF,FALSE,CLF-0,,nurse_kpa_2003
bafu1246-CLF,bafu1246,CLF,FALSE,CLF-0,,ambe_structure_1989;mfonyam_tone_1989;tamanji_agreement_1999;tamanji_sketch_2010
